onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	recalled	list	test	answer	stimulation	stim_list	stim_duration	anode_label	cathode_label	amplitude	pulse_freq	n_pulses	pulse_width	experiment	session	subject
0.0	17.209	94524	SESS_START	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
17.209	10.0	103334	COUNTDOWN_START	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
27.637	3.708	108673	COUNTDOWN_END	n/a	n/a	n/a	-999	0	-999	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
31.345	1.6	110571	PRACTICE_WORD	n/a	n/a	IRON	1	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
33.912	1.6	111886	PRACTICE_WORD	n/a	n/a	TONGUE	2	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
36.429	1.6	113174	PRACTICE_WORD	n/a	n/a	CAMEL	3	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
38.946	1.6	114463	PRACTICE_WORD	n/a	n/a	WAGON	4	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
41.397	1.6	115718	PRACTICE_WORD	n/a	n/a	BEAM	5	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
43.88	1.6	116989	PRACTICE_WORD	n/a	n/a	RING	6	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
46.496	1.6	118328	PRACTICE_WORD	n/a	n/a	WATCH	7	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
48.965	1.6	119592	PRACTICE_WORD	n/a	n/a	CHEST	8	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
51.497	1.6	120889	PRACTICE_WORD	n/a	n/a	ATTIC	9	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
53.899	1.6	122118	PRACTICE_WORD	n/a	n/a	RHINO	10	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
56.466	1.6	123433	PRACTICE_WORD	n/a	n/a	COTTON	11	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
59.033	1.6	124747	PRACTICE_WORD	n/a	n/a	FLOOD	12	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
60.65	0.0	125575	PRACTICE_DISTRACT_START	n/a	n/a	n/a	-999	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
60.65	0.017	125575	START	n/a	n/a	n/a	-999	0	-1	[-999, -999, -999]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
60.667	4.866	125583	PROB	4.835	n/a	n/a	-999	0	-1	[5, 3, 4]	12	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
65.533	4.602	128075	PROB	4.578	n/a	n/a	-999	0	-1	[6, 5, 4]	15	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
70.135	5.601	130431	PROB	5.576	n/a	n/a	-999	0	-1	[7, 9, 1]	17	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
75.736	2.401	133298	PROB	2.367	n/a	n/a	-999	0	-1	[1, 9, 1]	11	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
78.137	3.838	134528	PROB	3.838	n/a	n/a	-999	0	-1	[2, 8, 4]	14	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
81.975	0.012	136493	STOP	n/a	n/a	n/a	-999	0	-1	[-999, -999, -999]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
81.987	0.636	136499	PRACTICE_DISTRACT_END	n/a	n/a	n/a	-999	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
82.623	30.515	136824	PRACTICE_REC_START	n/a	n/a	n/a	-999	0	-1	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	FR2	0	R1006P
